"sentence1","sentence2","label"
"Threat actors executed malicious macros embedded in Excel spreadsheets that were opened by finance personnel.","The SideWinder APT group used JavaScript to execute a series of payloads that ultimately led to a backdoor.","1.0"
"FIN7 used multiple encrypted messaging channels for different phases of their operation.","The attackers utilized legitimate cloud services like GitHub and Dropbox for command and control communications.","1.0"
"NotPetya malware spread rapidly through the network, rendering systems inoperable across multiple continents.","LAPSUS$ used specialized tools to compress and encrypt stolen source code before exfiltration.","0.0"
"The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","The SolarWinds supply chain attack involved trojanized updates that created a backdoor in affected organizations.","0.0"
"APT41 exploited a local privilege escalation vulnerability in the Windows Print Spooler service (PrintNightmare).","The adversary leveraged DLL search order hijacking to execute malicious code with elevated privileges.","1.0"
"APT29 used Active Directory enumeration tools to map out the network structure and identify high-value targets.","The threat actors implemented DNS tunneling to exfiltrate data and receive commands without raising alerts.","0.0"
"Conti ransomware operators encrypted critical databases with RSA-2048 after exfiltrating sensitive information.","The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","1.0"
"APT32 exploited a time-of-check to time-of-use vulnerability in a Windows service to escalate privileges.","The attack group systematically extracted customer databases containing personally identifiable information.","0.0"
"Lazarus Group used compromised WordPress sites as proxies for their command and control infrastructure.","The adversary deployed clipboard monitoring malware to capture copied credentials and other sensitive data.","0.0"
"APT29 used Active Directory enumeration tools to map out the network structure and identify high-value targets.","APT32 utilized PowerShell to enumerate cloud service configuration settings and security policies.","1.0"
"The attackers modified source code in the CI/CD pipeline, introducing subtle vulnerabilities in the product.","Conti ransomware operators encrypted critical databases with RSA-2048 after exfiltrating sensitive information.","1.0"
"APT29 modified registry run keys to maintain persistence across system reboots.","The adversary deployed clipboard monitoring malware to capture copied credentials and other sensitive data.","0.0"
"HAFNIUM exploited credential caches stored on Exchange servers after the initial compromise.","The attackers installed browser extensions that intercepted authentication traffic and stole session cookies.","1.0"
